student_id,course_id,enrollment_date,grade
397,694,2024-07-09,A
4165,702,2024-08-16,Q
1000,49,2024-04-20,Q
3941,673,2024-04-08,C
80,453,2023-12-28,F
5681,125,2024-09-19,Q
6812,834,2024-07-06,C
7210,968,2023-08-17,B
6179,172,2024-04-20,B
3662,395,2025-02-21,C
5957,852,2023-12-31,F
5703,436,2024-01-27,B
7164,78,2024-03-26,D
5887,891,2023-08-14,C
9503,685,2023-09-01,Q
7671,12,2023-08-06,F
1261,380,2024-02-09,B
5236,252,2024-12-30,C
9948,393,2025-02-13,D
6003,133,2024-07-23,C
498,745,2025-02-19,Q
1797,537,2023-04-18,C
1361,376,2024-04-28,Q
8394,557,2023-05-02,Q
4639,301,2024-04-10,Q
7854,615,2025-03-04,A
2764,521,2024-04-26,C
7968,649,2024-02-14,B
6966,814,2023-03-23,A
9321,909,2024-12-30,A
1277,19,2023-09-30,F
8299,687,2024-05-01,F
7299,867,2024-09-28,C
2661,998,2023-06-06,A
1636,29,2024-08-13,Q
1350,576,2024-01-24,F
8665,643,2023-11-13,A
4323,257,2024-08-14,Q
509,594,2024-10-01,C
8784,242,2023-06-07,C
7064,105,2024-02-20,Q
4824,729,2024-07-31,D
2865,120,2023-06-02,B
608,802,2024-04-26,A
7342,773,2025-03-19,F
665,349,2024-05-16,B
4755,186,2023-11-27,D
5578,191,2024-05-22,B
508,447,2024-12-20,Q
7583,261,2025-03-03,F
8908,393,2023-06-29,Q
6291,515,2024-08-18,A
4733,598,2025-03-10,Q
7323,574,2024-06-11,Q
8960,637,2025-01-18,C
9313,888,2023-06-03,B
2591,148,2024-10-08,F
5802,183,2023-09-27,Q
2003,125,2023-09-06,F
3926,564,2024-07-22,C
881,637,2023-11-14,D
6828,498,2023-12-14,B
4925,64,2023-05-07,D
5920,886,2023-06-20,B
2134,644,2024-03-20,F
2166,612,2023-07-11,D
3702,683,2024-04-18,C
3861,75,2023-11-20,C
6079,332,2024-03-17,C
2864,186,2024-12-28,D
683,743,2024-01-29,C
2787,375,2024-09-11,Q
7279,656,2024-09-26,Q
9052,208,2024-12-02,D
4567,879,2025-01-09,A
7847,375,2023-09-21,D
5078,67,2023-10-31,C
1967,128,2025-02-25,Q
3938,841,2023-07-09,A
9766,407,2024-02-02,A
8130,541,2025-01-07,D
2514,319,2023-09-08,F
6726,118,2023-08-12,F
5124,634,2024-11-19,D
9329,42,2024-02-23,F
8431,937,2024-12-24,B
4545,950,2023-05-12,Q
4251,459,2023-12-15,A
2100,505,2023-10-18,Q
6419,742,2023-07-25,B
6048,29,2023-04-08,A
8406,141,2024-09-29,A
1035,683,2023-08-25,D
6829,414,2024-02-13,Q
3504,92,2024-11-18,D
6088,480,2024-09-21,A
7309,908,2023-10-29,D
5356,814,2025-01-26,A
8822,506,2025-03-04,F
5139,544,2023-05-03,B
9966,987,2023-04-26,A
9374,53,2023-07-25,D
5125,972,2024-07-02,C
354,99,2023-04-13,A
7207,925,2024-07-16,Q
1960,923,2024-08-29,Q
3573,530,2023-11-18,D
7058,869,2024-11-25,B
4493,959,2024-06-18,C
8794,56,2024-02-23,C
3384,791,2024-02-18,F
7519,865,2023-03-29,F
8837,355,2023-10-01,D
9844,390,2024-06-25,A
4097,41,2024-04-18,A
7164,303,2024-08-31,B
5528,145,2024-10-17,D
1637,102,2025-01-01,C
7817,563,2023-12-17,D
403,677,2023-05-14,F
3169,181,2024-07-02,Q
8401,441,2024-12-26,Q
4407,745,2023-12-05,A
8412,449,2023-05-21,B
2084,791,2024-02-14,D
5086,970,2023-07-31,D
2823,765,2023-10-31,B
9010,22,2024-04-02,Q
4232,744,2024-10-14,C
3487,906,2024-07-13,A
3869,996,2024-03-04,F
5225,409,2024-12-22,D
4194,663,2024-06-23,F
4390,643,2024-10-06,Q
6952,910,2024-12-18,A
6357,886,2024-05-16,B
7645,952,2024-03-24,A
4489,196,2024-11-07,Q
9808,565,2025-03-04,F
9027,801,2024-02-18,B
3495,837,2023-11-01,Q
3720,589,2024-03-30,F
4404,965,2024-08-23,F
6548,648,2023-12-07,F
5505,30,2024-03-13,Q
2320,337,2024-03-12,D
3425,352,2024-09-21,B
5341,509,2024-02-22,B
8619,14,2024-07-14,Q
1923,819,2024-07-11,A
971,577,2024-02-17,A
463,673,2023-06-25,Q
1476,400,2024-02-14,B
5826,226,2024-10-15,C
4799,856,2023-06-04,F
3611,118,2025-01-05,D
7451,598,2025-01-05,C
9157,896,2023-11-22,D
594,720,2025-01-23,D
5989,464,2023-09-14,F
634,493,2024-03-06,A
6081,881,2024-12-25,B
4203,883,2024-07-20,C
5430,164,2023-05-23,C
5915,302,2024-01-02,B
2356,698,2023-09-12,C
2679,322,2024-05-16,A
17,866,2024-03-04,D
6648,740,2023-06-24,Q
981,591,2025-02-20,B
8736,20,2025-01-23,Q
9789,518,2024-01-27,Q
7109,580,2024-12-20,D
1683,30,2024-01-01,D
9009,8,2024-09-27,A
4000,339,2024-12-19,C
7740,560,2024-08-13,A
253,20,2024-12-09,B
8300,742,2023-09-13,D
3688,964,2025-01-05,C
1051,636,2024-07-01,A
8555,307,2024-04-15,D
3870,630,2024-02-25,A
4108,612,2024-05-06,C
1426,407,2024-04-26,F
9880,545,2023-12-25,D
3972,742,2024-01-05,Q
7988,163,2024-01-07,A
5723,367,2023-05-13,B
4135,559,2023-11-06,F
2502,564,2023-06-18,A
8409,789,2024-05-01,Q
4471,443,2023-10-20,A
1516,113,2024-03-22,Q
3798,22,2023-05-01,Q
9567,566,2025-01-26,D
6997,899,2024-05-12,B
3116,149,2024-07-11,B
4787,372,2024-02-12,Q
4539,350,2023-04-06,F
7980,587,2024-04-07,A
2532,791,2024-05-31,D
9562,333,2023-12-27,Q
6352,871,2024-08-21,A
8741,534,2024-05-06,A
9335,351,2023-10-26,C
537,935,2023-05-30,D
1036,937,2023-09-15,Q
2154,658,2023-10-25,A
2449,995,2023-11-11,C
9192,317,2023-05-19,D
9065,360,2024-08-31,A
3945,365,2024-06-27,C
2975,853,2023-09-11,F
5312,420,2025-02-17,D
4352,442,2023-07-17,Q
4405,603,2023-08-31,C
5229,866,2024-12-30,Q
8409,679,2023-09-18,F
5192,147,2025-03-05,B
326,725,2024-10-01,A
2380,308,2025-01-10,F
602,453,2024-06-19,A
5693,977,2024-06-12,B
1172,476,2023-08-30,C
1979,252,2024-08-03,D
3030,305,2024-09-24,Q
7057,90,2023-10-09,A
6386,649,2023-07-27,Q
7899,687,2024-04-14,F
1658,53,2024-01-23,C
7228,397,2024-08-30,A
7631,992,2024-01-07,F
3468,384,2023-03-26,A
2534,173,2024-12-10,F
3667,59,2024-12-07,A
4860,493,2025-03-01,F
1186,27,2024-12-02,D
9084,52,2023-10-13,D
1396,25,2025-03-07,B
970,111,2023-12-10,C
1924,154,2024-05-27,B
767,73,2023-03-25,F
7704,721,2023-05-08,F
6289,21,2024-02-26,A
2097,62,2024-01-23,C
3318,318,2024-09-13,D
7746,697,2024-12-02,F
851,381,2025-01-31,B
3444,177,2024-03-18,Q
5830,691,2024-10-20,C
6282,831,2023-03-27,D
1181,284,2023-09-28,A
3746,673,2024-05-26,A
3371,121,2024-03-09,F
6032,189,2023-07-08,C
1431,379,2025-02-20,A
4592,471,2023-08-24,Q
1355,389,2023-10-06,F
2244,11,2023-10-28,A
3282,758,2023-08-05,A
8598,6,2023-08-22,Q
6256,594,2024-02-21,F
5577,533,2024-06-28,Q
6060,791,2024-03-01,C
1928,235,2024-07-23,C
2711,352,2024-03-08,D
1352,516,2023-06-04,Q
5105,472,2023-08-10,A
6098,960,2023-07-09,Q
5843,710,2023-10-05,B
9015,427,2024-06-06,F
1244,859,2023-11-16,Q
3792,440,2024-09-28,B
6460,804,2023-03-22,F
3644,894,2025-01-22,C
470,116,2024-06-11,F
2737,399,2024-02-14,B
3085,412,2025-02-20,A
6255,56,2024-06-14,F
7885,539,2023-03-29,A
8049,897,2023-08-25,D
3333,650,2024-11-06,D
6091,582,2024-02-01,A
6626,37,2024-09-06,Q
3800,761,2023-10-29,D
7863,488,2023-04-26,A
6242,698,2023-08-25,C
5661,958,2024-10-26,C
6296,969,2025-03-12,Q
7597,106,2024-08-08,Q
593,866,2024-06-28,A
650,787,2024-08-11,F
2050,30,2023-10-30,F
4072,932,2024-12-14,D
7288,398,2024-08-23,B
2707,429,2023-12-16,Q
8377,829,2023-04-04,B
4196,425,2024-08-17,F
2748,13,2023-09-21,D
1715,344,2023-05-16,F
8373,844,2024-11-29,B
5862,125,2023-09-23,C
7481,852,2023-12-28,A
8914,503,2023-11-12,C
508,706,2024-01-14,Q
5256,610,2024-03-23,F
3401,268,2024-08-09,D
8196,332,2024-06-19,F
9201,547,2023-06-30,D
7861,887,2024-03-11,B
7651,924,2023-06-08,F
1464,731,2023-05-17,A
4293,320,2025-02-19,F
3705,938,2024-10-09,C
7769,504,2023-10-20,C
5580,893,2023-09-14,C
5719,768,2024-12-22,A
8607,699,2024-10-25,C
7949,255,2025-03-06,F
1189,169,2024-01-26,D
3330,463,2024-02-14,F
8816,977,2023-12-08,C
2129,331,2024-10-06,Q
741,781,2023-08-29,B
5223,395,2025-01-15,A
8389,955,2024-05-29,B
1379,456,2023-07-18,C
6920,975,2023-07-16,C
9354,354,2023-10-23,F
6190,312,2024-08-04,A
5844,547,2024-11-05,Q
9921,338,2023-08-24,C
4422,828,2023-04-04,A
2569,962,2024-01-05,A
6096,577,2024-08-31,F
5796,246,2023-11-02,B
5021,164,2023-05-10,C
6617,90,2024-06-14,Q
861,995,2024-07-05,B
5696,474,2023-06-02,F
812,942,2024-01-21,Q
8152,527,2024-09-23,C
126,924,2024-11-21,F
9538,722,2024-01-06,C
1533,689,2023-07-08,B
1184,361,2024-12-31,Q
2715,914,2023-06-02,Q
9040,314,2023-07-06,A
2081,395,2025-03-15,Q
4891,463,2024-03-12,A
2987,660,2024-04-03,C
3943,499,2023-11-07,A
1860,793,2024-12-15,C
689,92,2024-01-06,A
9078,846,2024-01-22,A
1959,844,2024-05-07,A
7006,173,2024-10-20,C
5829,650,2024-06-17,D
8683,602,2023-03-29,B
7683,936,2023-08-16,F
7753,178,2025-01-16,A
2452,796,2024-04-12,F
8194,662,2023-08-16,B
2447,497,2025-02-10,F
4394,330,2024-03-27,B
5798,289,2025-03-08,A
2782,812,2023-09-07,F
5140,251,2024-02-14,Q
6763,169,2024-06-12,D
9021,451,2023-08-15,C
5622,745,2025-03-06,Q
9538,845,2024-11-26,Q
9135,546,2023-11-08,C
1384,245,2024-07-21,D
8100,466,2023-06-21,Q
7168,154,2023-08-17,C
8107,647,2024-10-17,F
731,417,2023-12-25,B
1203,683,2024-08-19,A
6011,932,2025-03-12,Q
7064,872,2023-03-22,C
3953,383,2024-06-09,A
4099,201,2023-10-08,D
3956,583,2025-02-12,B
5835,67,2024-01-20,F
6681,243,2023-10-06,B
1081,881,2024-03-29,A
7395,540,2024-03-05,B
4602,254,2023-06-02,A
5429,189,2024-07-18,A
4977,344,2023-04-04,C
7745,795,2024-01-21,B
9668,134,2023-05-02,D
5510,385,2024-01-05,Q
9824,801,2025-03-01,Q
5027,41,2024-10-20,A
874,843,2023-11-29,F
3238,382,2024-05-07,Q
103,946,2024-10-10,F
1835,26,2025-02-18,B
4114,613,2023-08-13,D
4742,913,2023-12-05,F
3652,197,2023-10-28,A
740,829,2024-01-11,Q
3598,710,2023-05-16,Q
7440,881,2023-08-11,C
9959,168,2024-10-14,Q
5611,390,2025-02-15,D
4770,679,2024-04-26,A
6041,485,2024-06-03,D
8012,142,2025-01-14,B
1722,625,2024-04-11,D
8361,888,2023-09-17,B
5474,573,2025-01-02,D
4137,263,2023-10-17,A
7642,388,2023-10-09,Q
5652,640,2023-12-06,F
6477,224,2023-11-27,F
653,530,2024-01-14,D
1004,383,2024-03-27,D
1270,646,2024-09-26,D
2686,804,2023-10-06,A
6680,667,2024-04-04,Q
7566,889,2024-06-22,Q
8153,51,2024-06-06,A
4167,499,2023-10-13,A
3233,482,2024-02-29,B
6274,568,2024-08-17,C
9224,139,2024-12-11,D
5243,627,2025-01-08,Q
4239,556,2023-11-17,F
4033,554,2024-02-20,B
4844,552,2024-07-12,F
2976,653,2024-08-23,B
3647,384,2023-05-10,C
5469,313,2025-02-17,F
239,36,2024-05-14,Q
1771,262,2024-05-19,Q
3434,325,2024-06-05,F
8054,404,2025-02-19,Q
2746,904,2024-10-11,D
8285,439,2023-05-27,A
699,145,2024-05-12,F
3824,974,2024-02-08,C
584,266,2023-07-12,D
6055,885,2023-11-01,F
9787,475,2023-06-29,B
3408,152,2025-03-03,B
2698,764,2024-03-08,B
9660,258,2024-05-12,D
2955,738,2025-02-06,Q
4095,77,2024-06-25,A
5412,710,2024-06-11,D
762,504,2024-05-18,D
3779,171,2023-03-23,A
3394,628,2023-09-28,C
7841,739,2023-10-17,F
2164,589,2024-01-29,F
3560,491,2023-08-31,F
2305,202,2023-05-01,D
5935,848,2023-11-30,B
2183,1,2023-12-08,B
1330,964,2024-03-23,A
882,392,2023-03-31,A
7719,924,2023-07-02,B
4409,594,2023-06-06,B
9559,630,2023-10-24,D
6864,205,2024-03-07,D
8083,350,2023-06-26,F
8729,19,2023-12-18,F
5609,305,2024-10-02,B
2127,275,2025-01-20,Q
6972,416,2023-12-10,B
5206,429,2025-01-06,B
3238,699,2023-12-20,A
8423,340,2024-08-17,A
8793,197,2023-11-13,F
6609,193,2024-10-04,F
290,291,2024-04-17,D
9187,133,2024-09-09,D
5009,616,2024-08-03,Q
5940,739,2023-06-07,B
1451,778,2025-03-04,F
2374,9,2024-05-25,C
8834,104,2023-03-20,Q
1114,911,2023-09-09,Q
3733,896,2024-02-18,C
9242,554,2023-06-04,D
1340,468,2025-03-06,D
2912,338,2024-12-14,A
1164,795,2023-07-20,F
543,365,2023-10-31,F
8181,240,2024-03-04,C
744,530,2024-08-27,A
2205,244,2024-05-05,F
8751,475,2024-04-18,Q
1868,508,2024-03-23,F
3562,541,2023-09-21,B
1558,322,2024-12-18,F
5066,854,2024-07-07,B
6777,327,2024-12-04,D
2858,812,2023-06-21,B
3549,958,2024-06-23,B
1772,761,2024-02-24,Q
3449,596,2024-03-21,D
2620,982,2024-01-25,A
6896,50,2024-04-02,B
8043,411,2024-10-19,B
4094,185,2023-08-07,A
4995,898,2024-05-04,C
4080,570,2024-03-02,C
9866,919,2024-09-20,D
1685,975,2024-05-29,C
6975,831,2024-06-23,C
1747,310,2024-03-16,F
5616,715,2024-03-12,B
9254,884,2023-04-03,A
5237,70,2025-01-27,A
6976,647,2024-02-28,A
8895,411,2024-09-02,Q
6877,436,2024-05-13,D
1600,217,2024-05-06,C
8086,713,2024-07-25,D
3186,631,2023-10-16,A
2726,374,2025-02-14,C
150,363,2023-11-24,A
2915,475,2024-08-18,D
3991,407,2024-06-07,B
7315,648,2023-10-26,A
2420,130,2024-02-04,Q
1425,315,2023-08-04,D
7635,508,2023-04-05,C
3664,983,2024-10-30,B
3311,465,2023-05-21,Q
8198,577,2023-06-30,A
2944,920,2024-11-06,B
8848,12,2024-09-19,D
5163,662,2024-04-06,Q
6222,303,2025-01-01,B
6072,88,2024-12-05,A
4204,742,2023-12-10,D
8264,250,2024-02-08,Q
6252,147,2023-04-08,A
8676,783,2024-10-11,F
7597,701,2023-04-15,C
1458,515,2024-12-01,D
5547,795,2023-10-03,D
7175,253,2023-05-15,Q
9854,942,2023-10-20,Q
9174,129,2024-08-17,Q
6288,737,2025-02-11,A
8977,8,2023-08-01,Q
6158,122,2023-11-07,C
829,419,2024-01-08,D
8899,731,2025-02-10,F
6497,736,2025-02-07,A
3306,550,2023-04-17,D
5495,558,2024-01-15,D
1888,153,2023-09-29,A
1725,550,2024-02-26,F
3997,48,2023-08-18,F
6485,706,2024-12-07,B
9924,249,2024-02-26,C
8327,976,2024-10-23,A
2693,829,2024-11-08,A
8883,990,2024-10-22,F
6921,821,2024-06-20,D
9807,215,2023-10-05,A
2622,985,2023-09-15,A
9939,312,2023-09-16,A
4173,523,2023-08-29,C
6389,582,2024-07-31,Q
6000,436,2023-10-30,Q
3318,244,2023-07-22,D
8646,370,2024-09-17,D
2007,110,2024-05-07,B
5880,253,2024-09-19,Q
8819,57,2023-06-21,D
5119,963,2024-01-30,B
7043,167,2024-11-10,D
8523,22,2024-07-04,C
5361,831,2023-09-01,D
4516,672,2023-11-04,A
7313,68,2025-01-09,Q
3615,587,2023-08-08,A
2125,724,2024-04-20,D
6685,586,2024-03-17,C
8173,309,2024-12-18,C
2907,871,2024-11-16,Q
9438,129,2025-01-19,Q
6164,542,2024-12-09,Q
3576,423,2023-05-12,D
1240,847,2023-09-16,A
3438,943,2024-06-26,C
2993,454,2023-10-06,D
4571,732,2023-05-19,C
3754,82,2024-08-20,A
9636,247,2023-05-12,C
8644,844,2023-07-30,B
2430,627,2024-04-23,D
8354,749,2023-11-11,D
566,823,2023-09-23,D
601,223,2024-06-04,A
6246,437,2023-09-21,D
9162,4,2023-10-20,C
5656,507,2025-03-03,Q
4112,320,2023-05-22,D
1772,394,2024-10-25,A
1665,279,2023-05-24,C
1013,542,2024-11-25,F
208,926,2023-06-26,F
7704,20,2024-04-08,A
1029,168,2024-12-23,Q
2415,380,2023-06-06,Q
6830,971,2024-04-01,A
8419,571,2025-02-24,D
3201,813,2024-11-05,A
727,940,2024-10-20,F
1993,482,2024-04-05,D
6984,935,2024-07-05,A
1009,253,2024-12-03,B
1313,826,2025-01-25,B
8212,293,2024-10-17,F
3040,149,2023-10-06,Q
6586,635,2025-03-06,B
1056,809,2024-01-13,F
5091,539,2024-11-22,D
53,943,2024-04-06,A
7233,7,2024-01-07,D
4311,355,2024-06-11,A
1794,74,2024-05-28,D
7629,269,2024-04-07,B
3532,525,2025-01-30,D
5780,209,2024-11-23,D
8097,300,2023-09-21,Q
5783,156,2024-01-18,Q
8991,36,2023-07-12,C
155,569,2024-09-05,F
8734,640,2024-12-31,Q
3545,42,2023-04-05,D
8540,977,2024-05-23,C
2872,95,2024-10-05,B
3364,742,2024-02-14,Q
7693,202,2023-11-13,Q
3477,630,2023-06-02,A
3877,678,2023-11-28,A
6242,945,2023-12-13,A
5232,556,2023-11-27,A
5207,85,2023-08-11,C
7278,786,2023-12-08,B
1621,909,2024-11-07,A
9146,176,2023-03-30,D
5880,992,2024-11-05,B
1047,283,2023-09-20,C
480,345,2025-01-26,Q
8949,181,2024-03-21,Q
6446,844,2024-01-20,A
7259,98,2024-06-24,F
2302,457,2024-03-04,D
1626,237,2023-06-04,D
2760,47,2025-02-25,A
3851,743,2024-04-22,D
3048,955,2024-05-02,B
656,2,2024-10-11,C
4984,829,2024-08-30,C
1103,772,2024-10-28,B
4614,42,2025-01-05,F
6206,108,2023-03-25,D
2986,118,2024-01-31,A
4352,160,2023-06-16,B
8886,645,2024-04-29,D
7871,698,2024-09-21,F
9828,191,2023-10-19,B
8312,103,2025-01-19,B
9074,880,2024-06-24,Q
1490,947,2023-05-11,A
980,121,2023-10-19,C
6242,495,2023-09-18,C
2934,637,2025-01-20,D
5919,853,2024-01-15,D
5356,379,2024-12-18,B
5812,560,2023-09-17,C
2817,956,2023-08-24,B
1503,286,2024-08-05,F
7734,536,2024-09-03,F
1348,624,2024-10-30,B
7466,926,2023-06-11,D
1531,724,2024-01-05,B
5475,925,2023-08-30,A
1738,326,2024-06-17,B
8713,507,2024-02-18,D
8033,758,2024-01-03,A
150,83,2024-11-11,B
827,990,2023-04-26,Q
9349,766,2025-02-15,A
8282,489,2024-03-28,A
6274,603,2023-10-06,A
1457,17,2025-03-11,Q
1039,730,2023-04-03,C
5567,336,2024-10-13,A
2828,688,2024-11-04,D
8469,979,2024-06-02,Q
7870,172,2023-09-29,B
6844,637,2024-06-04,Q
7080,118,2023-11-21,Q
3614,799,2023-12-07,B
3608,826,2024-05-25,D
1107,170,2024-09-13,F
5205,239,2024-09-02,A
6625,151,2024-05-31,A
1410,395,2023-03-21,B
8236,768,2024-06-19,F
7316,828,2025-02-10,F
9029,937,2025-01-11,F
8427,107,2024-04-28,F
8188,157,2025-01-25,Q
5474,932,2025-01-22,C
6131,217,2025-01-11,C
6753,849,2023-10-21,C
3678,176,2024-06-10,F
4144,107,2024-12-08,B
6089,676,2024-09-03,C
4429,372,2024-01-15,Q
9332,666,2023-06-26,F
8193,426,2025-03-17,F
811,264,2024-08-15,F
6671,859,2024-04-24,D
8042,738,2024-05-04,A
8769,766,2025-02-11,C
9850,198,2023-12-03,F
6679,470,2024-02-06,F
1502,687,2023-06-08,C
7620,939,2025-03-01,B
2565,38,2024-05-18,C
2408,241,2023-09-30,F
617,327,2024-11-30,B
2779,962,2023-05-25,D
7208,599,2023-05-09,D
16,169,2025-03-07,F
9998,432,2024-02-22,F
7616,703,2024-10-16,B
4594,535,2024-05-22,Q
8516,413,2023-06-26,C
129,332,2024-09-13,C
6214,392,2024-10-06,D
5152,37,2023-12-21,Q
7153,432,2023-06-22,F
8134,292,2024-08-13,A
3262,65,2024-08-25,F
176,669,2024-12-13,A
4556,318,2024-10-17,B
4567,567,2023-05-27,C
7596,617,2023-09-10,Q
5285,695,2023-11-09,A
1927,656,2023-08-11,B
1166,424,2024-07-21,A
6059,787,2024-11-27,A
746,642,2023-09-06,D
799,433,2024-06-04,B
3648,870,2024-03-17,A
5784,522,2025-02-19,C
3916,680,2024-09-20,D
2698,821,2023-05-05,A
6746,855,2024-03-16,F
2498,11,2023-10-20,C
2828,12,2024-05-20,A
6303,806,2023-09-05,A
7401,22,2024-09-28,C
8949,993,2023-10-04,B
1980,271,2024-12-13,D
4457,991,2024-03-08,Q
7550,264,2023-03-22,A
5761,56,2023-06-03,A
1552,678,2023-11-17,D
1155,9,2024-09-10,Q
2185,712,2023-07-08,Q
435,953,2023-07-05,Q
3187,592,2023-08-03,F
186,594,2024-04-28,B
7522,552,2025-01-01,C
1057,690,2023-03-31,F
7833,196,2024-06-30,D
5195,47,2024-05-08,B
6021,199,2024-10-27,D
2097,800,2023-12-14,A
7923,716,2024-02-17,C
6023,659,2024-04-11,Q
9499,431,2024-05-29,D
4224,87,2023-08-25,A
5076,458,2024-04-01,Q
7013,732,2024-03-14,B
7967,40,2024-05-03,Q
1762,501,2023-04-09,D
1245,640,2024-05-29,A
7157,351,2024-05-15,C
2450,934,2024-10-09,F
913,979,2023-06-17,Q
2342,866,2024-04-17,B
7156,258,2023-06-09,Q
1320,212,2023-08-25,C
2765,404,2024-07-02,Q
2469,566,2025-02-24,B
8858,587,2023-09-28,B
2350,717,2024-05-05,C
3846,7,2025-01-27,A
4243,311,2023-08-31,Q
5946,791,2024-08-30,B
4272,568,2024-08-26,B
7289,605,2024-01-16,A
3568,713,2024-05-23,A
8057,628,2023-12-12,F
5872,620,2023-09-21,D
6928,509,2024-03-15,A
3955,301,2025-01-18,F
7767,577,2024-04-16,A
8355,834,2023-03-29,B
1811,498,2023-10-14,F
484,325,2024-02-26,D
4973,350,2023-08-31,B
8252,606,2024-04-18,Q
8356,507,2024-07-15,B
790,747,2023-04-08,F
5058,991,2023-12-19,A
8053,237,2023-09-10,D
3243,670,2024-08-05,D
4536,255,2024-06-14,C
805,745,2024-11-26,D
4358,821,2024-02-05,B
8812,617,2024-08-08,F
5731,733,2024-06-24,A
2562,134,2023-10-19,F
6488,692,2023-04-26,A
5370,467,2023-06-14,Q
7107,354,2023-11-28,B
3913,40,2025-02-21,Q
7794,722,2024-05-18,Q
1678,115,2023-08-12,B
3107,111,2023-06-04,F
9214,814,2024-08-14,D
8826,825,2023-12-10,C
2612,440,2024-04-06,Q
3026,39,2024-11-05,A
3710,737,2023-09-19,A
6561,757,2023-09-02,C
5175,224,2025-01-18,B
615,324,2024-04-03,C
526,10,2025-03-09,C
7007,363,2024-03-12,F
4809,133,2025-03-07,D
6442,260,2023-05-09,F
6128,650,2023-07-26,Q
9382,267,2023-05-05,A
7887,801,2024-09-10,B
3900,462,2023-09-15,C
1454,864,2024-05-20,A
1988,219,2024-09-17,B
5553,978,2024-08-06,B
212,593,2024-05-17,D
1321,558,2024-01-24,B
3474,255,2025-02-19,A
3721,775,2023-07-04,A
5174,721,2023-08-16,A
1957,750,2025-01-21,D
4773,198,2024-05-30,B
8546,328,2023-06-30,D
7398,655,2024-09-16,Q
6672,800,2023-06-04,B
6489,228,2023-10-20,D
768,63,2023-06-25,B
1499,205,2023-12-03,B
9079,417,2024-10-12,B
1920,867,2023-11-14,Q
8907,446,2024-06-20,A
6882,454,2023-07-31,Q
5373,295,2025-03-14,F
3810,387,2023-07-16,D
6267,741,2024-04-26,Q
4712,680,2024-08-23,C
950,359,2024-06-04,Q
9106,795,2023-05-09,C
4860,110,2024-01-07,F
9235,816,2024-07-01,B
2984,707,2024-06-27,A
8575,213,2024-07-30,A
3749,357,2023-08-07,B
7487,796,2024-02-26,B
4234,771,2024-11-08,F
5868,617,2023-07-10,F
5125,634,2024-10-24,A
5260,818,2024-05-17,C
8555,826,2024-04-05,A
7314,982,2025-02-05,A
9213,881,2023-07-26,Q
8956,896,2023-08-09,C
6052,385,2024-07-18,C
5748,891,2024-07-27,B
9780,117,2023-11-23,D
8958,816,2023-11-21,B
5087,827,2024-10-14,C
8122,384,2024-05-31,D
2273,632,2023-05-14,F
5716,152,2023-09-19,B
8553,937,2025-03-03,C
855,536,2023-06-19,Q
5788,305,2024-09-09,F
847,901,2023-12-12,F
314,950,2024-09-19,Q
3569,422,2023-10-30,C
2466,67,2023-05-29,D
3132,471,2024-06-12,D
1113,824,2024-02-13,C
2485,643,2024-11-05,D
9220,513,2024-11-06,B
6709,735,2025-03-10,D
2045,295,2023-10-12,A
2244,42,2024-01-08,C
1519,401,2024-10-30,D
4554,612,2024-07-26,D
2442,660,2024-12-07,C
2889,358,2023-11-28,C
7865,399,2024-02-13,F
3612,384,2024-07-09,D
7847,450,2024-01-17,C
1101,765,2023-06-02,B
116,527,2024-08-06,D
8701,297,2024-01-25,A
5273,229,2024-11-30,D
747,782,2023-08-04,D
2965,813,2024-07-24,C
9645,686,2024-03-19,Q
8563,916,2024-01-17,D
6302,943,2023-10-28,Q
8950,3,2024-04-06,A
9538,362,2024-02-14,C
4679,563,2023-06-15,D
5979,126,2023-11-08,B
1908,410,2025-02-16,B
7899,923,2023-07-10,D
2076,371,2024-09-12,A
6374,438,2024-01-07,A
9209,772,2023-07-23,A
3412,775,2024-05-09,D
6344,637,2023-04-10,C
1120,379,2025-02-19,Q
6843,861,2025-03-08,D
426,837,2024-03-18,C
7986,661,2025-02-06,D
4369,248,2023-08-08,A
9467,716,2024-03-13,Q
8039,635,2023-10-18,D
7143,961,2023-07-17,B
1182,712,2023-09-05,Q
5458,969,2024-02-26,A
9633,986,2023-08-17,A
7415,847,2024-03-31,Q
7363,575,2023-09-11,C
6997,938,2024-11-12,C
3121,444,2024-02-08,D
3730,292,2025-02-14,D
3357,856,2023-11-05,B
6601,251,2024-11-16,B
3365,994,2024-04-02,Q
3963,788,2025-01-20,B
5718,422,2024-05-26,Q
3547,658,2024-03-15,D
3449,246,2025-01-16,C
1015,31,2023-04-03,B
6583,688,2023-11-23,F
5064,366,2024-01-06,B
3318,206,2024-04-17,A
1826,624,2024-01-03,Q
9424,910,2023-08-09,C
1678,889,2023-04-16,D
4810,284,2023-10-29,Q
7968,336,2024-03-05,B
1628,143,2023-08-25,A
3235,660,2024-04-03,F
7024,281,2024-01-07,F
780,69,2024-05-27,F
7308,117,2023-12-08,C
299,210,2024-11-10,A
630,748,2024-09-11,Q
545,505,2023-08-07,Q
8195,544,2024-09-16,F
7639,695,2023-05-03,Q
2260,544,2024-06-06,C
9569,705,2024-07-21,Q
8291,868,2025-02-28,F
6092,456,2024-07-16,Q
386,82,2024-02-20,Q
146,697,2023-04-25,A
