student_id,course_id,enrollment_date,grade
89,970,2023-07-19,D
3171,136,2024-07-06,A
9429,889,2024-07-12,F
1755,985,2025-01-17,F
9845,774,2025-01-19,A
1914,958,2024-06-13,F
3532,189,2023-03-13,A
4638,39,2024-11-24,A
7184,769,2024-03-10,B
9141,874,2024-08-22,D
730,621,2024-05-26,F
1619,146,2024-05-13,F
8935,81,2023-08-10,C
5136,311,2024-12-22,B
4380,562,2023-05-06,F
3219,912,2023-12-04,C
8628,425,2023-10-19,B
9874,529,2024-01-03,A
2836,12,2024-03-28,B
2450,449,2023-07-28,A
9936,792,2024-06-15,A
5894,383,2024-01-12,D
1707,146,2023-10-21,C
8381,425,2024-12-16,B
3273,300,2024-11-03,C
2007,282,2023-12-03,F
1532,63,2024-10-17,C
6216,459,2024-12-17,B
9283,927,2024-11-07,A
5670,683,2023-08-15,B
6027,986,2023-12-15,D
134,272,2023-03-13,A
1847,191,2023-04-04,D
9843,3,2023-07-15,F
8963,612,2025-01-22,A
1622,161,2023-10-15,D
5027,809,2024-04-29,B
1951,460,2024-10-01,F
2700,650,2024-01-20,D
4329,982,2024-04-21,B
712,923,2024-07-15,D
2945,575,2025-01-15,F
7154,238,2023-04-28,D
3411,407,2023-04-27,C
600,866,2025-02-07,D
8045,475,2023-09-11,F
9639,906,2024-11-27,D
2091,985,2023-02-27,A
6907,893,2023-05-08,B
6241,495,2023-09-17,B
7417,107,2023-07-27,A
6720,219,2023-11-17,A
4981,294,2024-03-24,D
1612,952,2023-10-29,C
9386,418,2023-10-20,C
814,784,2023-09-03,B
1167,603,2024-02-16,B
9516,619,2024-03-12,C
8659,653,2024-07-27,C
9621,928,2023-07-21,F
8453,724,2024-11-08,D
5954,854,2023-07-06,A
4891,897,2024-03-02,C
2517,167,2024-08-27,D
6071,614,2023-07-10,B
6422,833,2023-05-19,D
847,400,2023-03-01,F
9852,10,2023-11-07,F
6405,414,2024-12-15,C
9695,106,2024-02-13,B
1342,261,2024-12-09,C
3894,213,2025-02-02,B
8709,296,2024-05-30,C
8145,755,2023-05-19,C
8218,305,2025-01-25,C
6192,565,2024-11-03,F
3097,919,2024-04-09,D
4926,364,2023-06-21,A
5940,243,2023-04-25,F
9054,724,2025-01-07,B
7190,789,2024-03-23,A
3270,190,2024-04-23,F
3949,839,2025-02-13,B
4378,913,2024-11-22,F
4678,476,2024-10-29,A
5253,565,2024-11-17,F
770,667,2023-07-19,D
9611,554,2025-02-13,F
598,11,2024-07-27,A
1010,895,2025-01-30,F
9324,419,2024-09-16,A
3910,39,2024-12-26,F
2814,650,2023-03-30,D
7334,644,2024-04-12,B
3869,337,2023-06-11,B
7282,523,2024-01-17,F
6467,261,2024-07-12,A
2960,181,2023-06-15,A
2256,782,2023-10-10,C
7456,238,2023-05-09,F
5460,850,2024-03-18,A
869,365,2023-10-27,F
828,431,2025-01-12,B
1064,20,2024-06-09,A
8790,923,2023-04-23,D
7458,671,2024-12-09,A
258,749,2024-09-28,B
1992,579,2023-08-25,B
4198,961,2024-04-30,C
5758,849,2023-03-11,C
4578,405,2025-02-17,F
5905,918,2024-11-12,C
4756,486,2024-05-07,A
7554,949,2024-12-08,F
9500,901,2024-08-08,F
3848,371,2024-03-12,B
5043,996,2023-03-09,F
4160,498,2023-06-18,B
2734,609,2023-08-16,B
4611,432,2023-03-23,F
1792,433,2024-05-08,A
5316,799,2023-03-25,F
9831,979,2024-07-08,A
3811,720,2023-08-19,F
9656,273,2024-09-08,C
241,722,2025-02-15,B
8963,783,2023-03-09,C
4181,388,2024-01-07,A
7966,239,2023-06-16,D
4596,224,2023-05-09,D
44,104,2024-09-01,F
3735,671,2024-02-25,A
8728,845,2024-08-04,C
369,689,2023-10-07,C
7089,66,2023-11-25,B
3731,176,2024-12-15,B
8248,491,2023-12-14,C
212,652,2024-01-23,D
8726,249,2024-12-28,B
6863,43,2023-10-06,D
340,76,2024-01-25,A
4624,136,2024-09-14,C
3820,635,2025-02-01,C
9383,711,2023-10-30,A
3612,732,2024-07-13,F
3150,634,2024-02-13,A
3307,788,2023-10-05,C
7478,94,2023-07-31,A
2575,385,2024-08-28,A
5322,608,2023-09-09,A
5691,817,2024-01-16,B
2976,294,2023-10-07,F
3543,963,2023-11-27,D
588,565,2023-10-18,F
1795,518,2023-04-19,A
7705,762,2024-01-08,A
33,998,2023-04-14,D
1955,461,2024-02-05,B
8832,582,2024-12-18,F
5632,363,2024-12-11,D
8529,945,2024-08-01,B
516,72,2023-06-07,A
5065,584,2024-03-28,D
7041,342,2023-07-22,C
4135,60,2024-01-06,B
7558,306,2023-07-28,B
9631,303,2023-05-31,B
8130,776,2024-06-16,F
1015,752,2024-08-05,A
1736,17,2023-11-16,A
3940,202,2024-03-18,B
2716,521,2023-05-22,A
5508,476,2024-01-10,A
976,710,2023-02-24,A
643,274,2023-07-04,B
7898,895,2023-11-30,D
6669,373,2023-08-30,C
6516,524,2023-09-22,C
3246,29,2024-06-07,C
4059,297,2023-10-06,A
6953,285,2023-05-08,C
1803,183,2023-05-28,D
2968,722,2025-01-06,A
4510,755,2024-06-05,A
7028,580,2024-04-15,D
8111,126,2023-10-01,C
2146,254,2024-12-15,B
1543,205,2024-12-28,A
8709,207,2024-10-21,F
3676,852,2023-10-28,D
9834,109,2024-11-28,C
3504,47,2023-07-28,C
4840,97,2024-12-13,B
5604,753,2024-07-31,F
3450,321,2024-08-30,A
1611,576,2023-12-13,C
51,265,2024-06-12,B
2735,702,2023-06-12,C
9139,169,2023-12-29,C
6354,278,2023-12-07,D
7098,530,2025-02-11,D
9971,411,2024-12-18,C
3738,374,2024-02-10,D
313,208,2025-01-19,F
4283,826,2023-10-15,F
1741,84,2024-11-05,B
2701,17,2023-02-27,F
8352,730,2023-10-23,A
1637,373,2024-04-24,D
6207,516,2023-06-01,B
9451,228,2023-04-05,F
5082,598,2024-02-18,C
5170,460,2023-12-04,C
1529,206,2023-10-29,A
7796,866,2023-07-07,C
5689,207,2024-07-12,A
2989,216,2023-09-20,F
8538,7,2024-08-30,F
111,782,2023-12-04,D
9757,887,2023-04-09,C
8098,78,2023-12-22,B
9326,752,2023-08-27,C
9605,887,2023-02-19,C
763,986,2024-07-29,D
4356,583,2025-01-02,D
621,817,2023-07-06,A
624,47,2024-12-18,C
4656,847,2023-07-17,A
1949,201,2025-01-17,D
3516,800,2025-01-08,D
8907,697,2024-11-27,C
4629,674,2024-06-22,F
6599,948,2024-06-06,A
519,725,2024-03-24,A
6464,46,2023-09-12,F
5293,980,2023-04-20,F
1833,606,2024-08-08,B
3817,396,2023-07-02,A
6422,231,2023-11-02,B
785,630,2023-09-25,A
6249,529,2023-07-31,D
2931,589,2024-04-19,A
3920,240,2024-12-02,C
9382,802,2025-01-15,F
5550,752,2023-06-25,A
4629,811,2023-03-01,A
9629,736,2024-09-27,A
7485,283,2025-02-08,F
8148,466,2023-05-12,F
3433,919,2024-04-28,C
7399,339,2023-06-04,D
8154,110,2023-11-25,F
2523,732,2024-04-26,B
1048,549,2024-10-31,B
763,36,2023-05-15,F
7114,946,2023-04-05,C
8786,225,2024-10-29,F
7452,892,2023-03-22,F
2501,808,2023-08-19,D
4919,674,2024-02-18,A
2441,174,2024-03-14,D
1080,361,2023-08-30,B
3282,656,2024-07-22,C
4435,823,2024-11-28,B
7920,433,2023-09-03,C
7368,703,2024-06-21,C
9158,395,2024-01-06,B
6268,468,2023-11-21,B
9766,260,2024-02-26,A
8021,639,2023-08-06,A
6484,698,2024-03-14,F
903,688,2024-05-24,B
324,183,2023-05-30,B
4291,654,2024-04-21,A
9351,806,2025-01-25,B
1904,871,2024-12-18,B
1125,293,2023-05-27,B
3762,636,2024-12-01,B
7653,574,2023-10-28,B
5904,771,2024-06-03,A
3546,506,2024-05-19,C
5252,153,2024-02-08,B
6570,156,2023-10-30,C
4218,154,2024-08-19,F
6678,906,2023-11-14,B
6133,227,2025-01-01,C
7857,208,2023-07-28,D
8572,996,2023-06-01,B
1134,116,2024-11-18,A
756,562,2023-07-16,F
4501,652,2024-09-15,A
1091,131,2024-04-29,F
4860,118,2023-06-22,C
9979,47,2024-09-28,F
2757,104,2023-07-27,A
2922,717,2023-02-23,A
4192,630,2024-07-26,B
1504,561,2024-11-16,F
644,553,2024-04-15,C
8340,724,2023-05-27,C
2893,456,2023-04-15,C
2470,939,2023-04-18,C
6501,663,2024-01-10,F
7799,181,2023-11-22,B
2145,785,2024-02-17,B
8267,177,2023-12-03,C
2715,384,2024-04-15,B
1603,135,2024-02-11,D
6641,168,2023-06-04,D
1966,679,2023-10-02,D
7743,507,2023-05-23,F
1212,929,2024-08-16,D
6174,273,2023-10-22,B
2533,146,2023-04-01,A
488,101,2024-02-15,D
3618,448,2024-09-26,B
3791,877,2025-01-23,B
7726,134,2024-12-19,C
4001,451,2025-02-13,C
3356,878,2023-11-21,C
7852,987,2024-08-27,B
9335,134,2025-01-02,D
6098,433,2023-11-04,B
3948,463,2023-12-15,B
9552,655,2023-04-08,F
2284,460,2024-07-14,F
6121,212,2024-03-10,B
2518,63,2023-09-09,A
7219,846,2024-02-08,D
2209,105,2023-04-17,D
9276,860,2024-05-22,C
9940,899,2023-08-12,F
9140,894,2024-08-14,F
2783,889,2023-11-10,D
816,478,2023-04-10,D
2868,535,2024-12-24,C
4449,167,2023-04-14,F
9439,540,2024-10-16,D
8407,290,2024-05-05,C
4426,775,2024-06-13,A
790,999,2023-07-04,D
3615,619,2023-07-01,F
4494,4,2024-04-20,D
4305,341,2024-08-16,F
8377,459,2023-12-13,C
4718,305,2024-02-01,A
8531,888,2024-03-23,A
2536,634,2024-06-27,D
3873,81,2023-09-04,F
5073,739,2023-07-27,C
8804,90,2023-08-11,F
3541,258,2024-01-01,C
5430,616,2024-01-08,A
9454,566,2024-06-24,C
268,830,2024-09-07,A
8580,529,2024-01-14,B
7838,742,2024-11-11,B
4545,94,2024-10-04,D
5067,139,2025-01-24,C
1802,894,2024-05-06,F
1399,792,2024-04-03,C
8398,779,2023-03-14,B
9275,762,2023-08-20,C
5590,569,2024-01-23,F
5910,861,2024-03-17,F
9592,669,2025-01-14,B
8736,426,2024-05-19,F
8168,280,2023-03-23,B
3772,268,2024-12-21,F
179,279,2024-03-30,F
2263,110,2023-03-21,C
2301,395,2024-09-04,B
2624,550,2023-04-21,A
7100,712,2024-11-21,D
914,278,2023-09-25,A
3176,690,2023-12-11,F
4773,459,2023-03-02,F
6798,473,2024-11-10,B
8934,511,2023-04-15,B
3198,814,2024-03-27,D
4409,703,2024-09-17,F
9677,105,2023-03-11,C
5201,327,2023-09-25,D
3121,910,2025-02-07,A
1806,541,2024-06-13,F
2353,614,2024-11-23,D
8960,704,2024-11-14,B
8004,219,2023-06-05,C
2627,210,2024-05-17,F
4744,411,2024-05-01,B
9478,826,2024-05-13,F
8518,421,2023-02-26,C
885,14,2024-12-06,F
5833,203,2025-02-01,B
1696,580,2024-02-06,C
9625,903,2024-06-07,A
2150,566,2024-03-08,C
8253,877,2024-09-26,B
3108,447,2024-05-14,B
1970,238,2025-02-01,B
602,562,2023-12-29,A
6676,361,2023-12-19,C
2083,957,2024-05-19,F
8115,21,2025-01-22,C
2888,297,2023-07-10,D
8469,183,2024-04-27,D
6747,275,2024-06-12,D
908,486,2024-04-27,D
607,795,2023-07-17,F
6229,246,2024-09-03,B
8690,79,2024-08-01,D
1846,255,2024-08-07,D
3721,452,2023-03-06,F
3780,107,2024-08-12,B
5646,691,2023-08-20,D
6924,334,2023-10-15,A
737,61,2024-11-11,A
494,497,2025-02-13,A
1470,566,2023-11-26,D
4887,241,2023-03-25,B
8826,319,2024-07-06,B
4150,598,2024-06-17,B
3005,353,2023-04-01,F
8347,324,2023-11-21,C
6747,681,2024-10-17,B
2268,329,2025-02-04,F
2156,921,2023-11-13,F
4214,796,2025-02-11,A
1763,67,2024-12-07,B
5424,312,2023-09-11,B
6054,96,2025-01-22,B
5860,983,2023-03-30,D
2470,889,2024-03-07,D
7789,431,2023-05-30,F
255,506,2024-01-20,B
6853,996,2023-06-15,C
1122,644,2025-02-17,C
3674,945,2025-01-25,B
8293,428,2023-03-23,B
8596,729,2023-04-10,A
3927,55,2024-01-07,D
6656,548,2024-09-09,F
937,127,2023-11-30,F
5522,131,2024-02-24,D
4606,22,2023-10-13,C
4613,913,2023-03-19,F
9220,151,2024-08-29,B
7463,2,2023-05-11,D
4950,759,2023-05-13,B
2364,627,2023-03-05,C
7438,475,2024-11-26,B
5848,604,2023-05-20,B
1458,48,2024-10-24,A
2249,24,2023-12-08,B
4189,312,2024-02-07,B
8290,539,2023-03-27,A
4747,720,2024-05-11,F
6413,357,2023-06-06,A
6453,757,2023-03-05,F
3579,243,2024-12-17,F
2004,655,2023-12-10,F
706,680,2023-12-27,D
2251,504,2023-09-02,F
9941,623,2024-06-09,B
7418,320,2023-12-26,B
1872,131,2023-05-22,F
6754,754,2023-03-21,F
152,197,2023-07-12,C
9440,451,2024-03-23,B
935,186,2024-05-03,D
131,887,2024-03-16,C
5182,334,2023-04-07,C
318,958,2024-06-18,C
9781,696,2023-08-27,A
9661,578,2024-09-24,B
2756,464,2025-01-24,C
2158,34,2024-01-20,D
4930,282,2024-12-29,D
4545,46,2023-09-24,D
1376,752,2024-03-11,B
2147,74,2024-07-18,F
5119,530,2023-12-25,B
761,327,2023-04-06,F
194,138,2024-05-24,A
4046,347,2025-01-28,F
8854,277,2023-07-07,D
4056,417,2024-06-02,F
4155,265,2024-12-12,B
6861,402,2024-07-29,C
2477,656,2024-01-09,B
5742,648,2024-01-26,C
1532,418,2024-08-03,D
4570,647,2023-10-08,B
9131,603,2023-05-19,A
5121,386,2024-01-24,F
4252,56,2024-03-12,A
1452,187,2023-12-17,B
6283,596,2024-01-22,D
5941,528,2023-08-19,B
4377,754,2024-03-10,C
6277,312,2025-02-02,F
9225,430,2025-02-17,A
6227,329,2024-05-16,D
5536,593,2024-08-20,F
8326,903,2024-12-10,D
6115,684,2023-08-01,F
7078,11,2024-06-02,C
8897,595,2024-11-05,F
5600,794,2024-06-25,D
9083,175,2024-09-04,C
4947,173,2023-09-04,C
9715,206,2023-12-23,D
8942,229,2024-02-27,A
1164,369,2024-11-04,D
7269,640,2023-03-31,B
7772,800,2023-10-12,C
1116,596,2024-05-23,F
1568,136,2024-12-01,F
2317,415,2024-07-25,A
6903,687,2023-10-02,F
558,750,2024-09-16,C
8481,921,2024-03-03,C
4362,570,2024-05-03,A
1137,75,2023-05-21,A
845,439,2023-10-23,D
4212,150,2024-12-05,B
4177,883,2024-12-04,C
8796,156,2024-12-30,B
9465,221,2023-05-30,D
4896,76,2023-05-14,B
5114,110,2024-01-10,C
4063,368,2023-09-01,F
4565,605,2024-10-28,A
8077,199,2023-07-02,B
8769,704,2023-03-06,B
7400,728,2023-07-31,F
3571,508,2024-04-18,C
7123,373,2024-06-11,A
8037,22,2023-12-01,D
3210,63,2025-02-14,D
7801,123,2024-08-12,B
6526,190,2024-02-05,C
4621,300,2023-08-20,B
284,819,2024-09-01,C
5264,238,2024-03-02,F
9620,140,2023-06-12,F
1652,81,2024-10-11,B
9680,541,2024-10-03,F
58,494,2024-03-04,A
3044,311,2023-02-22,C
351,546,2024-07-24,F
8702,769,2025-01-11,F
3194,530,2024-12-01,F
5410,734,2024-02-17,F
1306,375,2024-07-05,B
9025,803,2023-11-30,C
4341,120,2023-05-19,C
8535,833,2024-05-28,C
1357,467,2023-10-27,A
4161,568,2023-03-18,B
1991,642,2025-01-10,B
3221,586,2024-01-05,A
8472,435,2024-06-03,B
7057,346,2023-11-16,B
8231,808,2024-06-19,D
8306,325,2024-12-22,F
3709,322,2024-12-27,C
3314,858,2024-08-07,C
9417,415,2023-09-17,F
1218,120,2024-10-15,D
9619,16,2023-09-28,C
4881,990,2023-09-05,B
899,997,2024-06-28,B
6111,266,2024-10-22,A
3248,658,2024-01-26,A
6329,816,2024-06-10,D
5904,962,2024-07-03,C
1614,309,2024-09-15,B
8629,402,2024-02-09,B
1954,426,2023-07-16,C
6057,327,2023-12-11,A
9112,261,2023-08-29,A
6688,341,2024-05-03,A
7168,318,2024-01-11,B
8102,241,2024-11-05,F
2658,969,2023-05-04,F
1987,769,2023-08-28,C
3223,682,2024-06-25,C
8709,825,2024-11-14,F
4882,253,2024-08-22,F
1613,651,2024-04-26,A
6767,473,2023-09-12,D
8083,609,2024-11-04,F
6196,604,2023-06-08,B
542,209,2025-01-10,B
468,476,2023-11-22,D
4424,519,2024-06-06,A
4563,535,2023-08-10,C
8675,463,2024-04-07,F
745,12,2024-03-14,F
724,710,2023-11-24,A
2586,512,2023-04-05,A
4378,342,2024-06-24,A
2583,980,2025-01-20,C
199,748,2023-09-06,A
6431,134,2024-02-26,D
7865,406,2023-05-24,A
2435,31,2023-10-18,A
2174,396,2023-08-03,B
3234,725,2024-11-06,F
2340,908,2023-02-25,B
5337,472,2023-08-25,B
7433,971,2024-03-20,D
3475,311,2024-05-14,C
5612,298,2023-11-18,C
1480,222,2024-06-07,F
9132,584,2023-12-29,C
6628,711,2024-08-06,B
4132,510,2024-01-23,F
2022,466,2024-11-28,A
4796,197,2024-05-27,D
4001,251,2024-10-16,D
3118,390,2024-11-10,C
5875,913,2025-01-10,B
3855,746,2023-06-21,A
2127,337,2025-01-08,D
7042,258,2024-10-17,C
7649,375,2024-11-04,D
2753,182,2023-12-27,D
4603,437,2024-11-12,D
1028,577,2024-09-01,F
9096,122,2024-02-13,D
8668,762,2025-01-26,C
3204,383,2025-01-27,D
791,672,2023-07-08,B
7242,672,2023-09-05,C
2319,651,2024-12-24,C
1124,667,2023-05-26,D
919,115,2024-12-13,F
4035,498,2023-03-06,B
8783,443,2023-10-27,A
8606,330,2023-08-12,B
2399,688,2024-01-26,B
4352,52,2024-04-19,D
7616,986,2023-10-03,F
6328,943,2024-02-23,B
4821,910,2024-06-09,C
1335,195,2023-03-02,F
6979,84,2025-01-14,A
1058,354,2024-10-16,F
1068,825,2024-09-03,F
6328,327,2024-09-26,F
4210,799,2024-07-16,B
2038,203,2023-03-20,F
2972,303,2024-03-19,D
2894,682,2024-11-27,A
1814,678,2023-03-02,B
2496,49,2023-09-06,C
4288,86,2023-03-15,B
2002,844,2025-01-24,F
3398,361,2023-05-02,B
2925,323,2024-10-08,F
6395,166,2023-05-09,D
4149,251,2024-06-11,A
473,558,2024-10-19,A
3178,609,2023-04-10,B
9630,495,2023-12-02,D
1349,759,2023-07-18,D
6827,888,2024-12-06,A
1069,259,2024-02-20,B
1798,258,2023-04-14,C
4766,994,2023-10-30,B
563,314,2023-02-28,D
5180,140,2024-10-06,C
2798,257,2024-09-18,C
7161,224,2023-02-22,D
3947,721,2023-08-16,B
4190,694,2024-01-16,F
1772,355,2024-07-10,D
9436,787,2024-06-05,C
750,723,2024-02-26,D
5121,257,2024-06-26,C
2521,794,2023-07-07,B
672,181,2024-02-08,D
5940,906,2024-04-10,A
9399,386,2024-12-20,F
3820,508,2023-03-09,B
6445,430,2024-01-02,B
3791,132,2024-05-19,B
147,951,2023-04-29,A
915,295,2023-06-05,D
8204,840,2024-11-14,A
7735,828,2023-06-04,B
8160,17,2023-11-15,D
2534,567,2024-06-16,A
3705,836,2024-02-09,C
9597,245,2024-03-19,C
5818,843,2024-04-13,F
2637,649,2024-04-13,C
9533,512,2023-06-17,C
8739,865,2024-11-06,F
270,710,2024-01-17,A
787,310,2024-06-22,B
8852,191,2025-01-08,D
8503,65,2025-02-15,F
4054,896,2024-06-29,B
325,994,2024-05-12,B
2385,898,2023-07-17,B
6868,965,2024-08-25,C
4080,578,2023-05-15,B
4053,993,2023-12-19,D
4463,302,2024-12-20,F
545,982,2024-07-18,F
8093,389,2024-10-02,B
7508,834,2024-08-29,A
8909,14,2023-11-23,F
6640,715,2023-10-22,D
3240,192,2023-03-08,D
4769,166,2023-11-11,D
6459,573,2023-03-02,B
9149,850,2023-05-31,B
6690,357,2023-10-29,B
874,22,2023-12-08,C
5446,893,2023-05-16,D
2516,752,2024-10-04,A
5437,690,2024-07-06,B
6635,756,2023-11-08,C
3479,875,2023-10-14,D
6384,946,2024-10-11,D
1352,452,2024-04-16,A
1168,787,2023-12-11,D
8438,145,2024-12-21,C
4020,602,2023-09-01,C
2124,930,2023-08-08,A
4985,706,2024-10-05,A
9561,49,2023-08-08,D
3069,760,2024-09-15,B
101,221,2023-07-13,A
1082,203,2025-01-03,C
6296,16,2024-12-28,C
4995,5,2024-11-08,D
6805,299,2024-07-27,B
6714,126,2024-02-27,C
4474,458,2023-03-01,A
9603,578,2024-09-20,B
5570,871,2023-07-04,A
3782,821,2023-04-18,C
4028,210,2023-08-15,F
3795,998,2023-12-17,D
7901,34,2024-07-17,B
9878,765,2023-05-25,F
7039,791,2024-01-08,C
4025,577,2023-06-11,A
2357,935,2024-04-11,C
9197,407,2025-02-10,A
9382,811,2025-01-27,F
5823,359,2023-03-16,D
3240,466,2024-08-06,D
2617,510,2023-06-04,C
2612,356,2023-12-23,A
822,174,2023-03-22,A
8227,95,2025-01-20,B
7750,378,2023-05-03,B
6374,666,2024-11-12,F
9901,736,2023-02-18,B
5169,164,2024-06-30,F
9664,769,2023-10-25,F
2619,787,2024-06-10,A
7523,306,2024-12-13,A
8173,423,2023-04-18,A
6193,920,2023-08-15,A
2516,963,2024-11-08,F
3798,743,2023-05-31,C
6998,433,2023-10-01,F
1726,901,2025-01-27,F
1243,806,2024-08-20,C
6620,630,2023-10-20,A
7647,70,2024-01-09,B
3626,415,2023-08-06,C
2850,706,2024-10-30,C
1113,565,2024-04-05,A
5607,796,2024-02-18,A
7623,255,2024-11-29,B
6159,504,2023-06-18,F
8921,652,2023-08-26,D
3099,242,2023-04-17,C
4794,875,2024-10-22,A
7102,251,2024-02-27,B
1317,69,2023-10-27,D
6622,313,2024-04-08,A
875,14,2024-03-17,A
9485,692,2023-03-20,D
2990,569,2023-07-30,C
5720,225,2023-09-14,C
4956,104,2023-10-25,F
4443,642,2023-07-01,D
5391,28,2024-06-04,F
1351,536,2024-08-17,D
1451,561,2024-12-26,C
7464,673,2024-10-05,C
782,678,2023-06-30,D
2491,240,2023-12-07,D
2808,837,2024-09-05,A
9150,777,2024-07-28,B
3116,616,2024-08-02,B
6405,774,2023-09-21,D
9055,777,2023-04-05,F
8412,734,2024-01-24,D
7411,585,2024-05-24,F
7886,105,2023-06-06,C
239,992,2023-03-15,A
6681,157,2023-12-06,D
9577,287,2025-01-28,D
8408,972,2025-02-05,A
8705,776,2023-04-13,A
3510,129,2023-11-24,A
1171,409,2025-01-15,A
8104,276,2023-04-04,B
5646,286,2024-01-03,F
6560,44,2024-12-24,C
3221,40,2024-06-23,C
7633,715,2024-08-10,C
8133,763,2024-02-10,C
25,693,2025-02-04,A
7730,922,2023-10-13,B
5161,935,2023-09-19,A
1949,408,2024-12-12,D
7116,439,2024-07-16,A
9221,632,2023-12-05,F
6067,489,2024-10-28,B
3768,462,2024-02-11,C
8282,586,2023-10-01,F
3561,329,2024-02-11,A
4143,701,2024-06-29,D
8050,661,2023-03-16,C
973,558,2024-12-08,D
1391,752,2024-09-19,C
8169,702,2024-11-05,F
3843,41,2024-05-17,F
3311,670,2023-07-09,B
8884,793,2024-02-28,F
4475,654,2023-03-25,A
7349,265,2024-09-17,F
1806,325,2023-11-12,C
4703,122,2025-01-17,D
6247,565,2024-01-28,F
116,617,2024-08-29,F
7520,303,2024-08-02,B
5950,419,2023-08-23,B
4072,644,2023-03-07,A
5851,900,2024-07-31,A
4528,572,2024-01-30,D
8224,683,2025-01-19,F
9129,117,2024-05-26,C
3629,766,2024-12-27,A
8076,711,2025-02-05,B
176,751,2024-09-19,F
6468,771,2024-08-10,B
4851,36,2023-03-12,F
8074,743,2024-03-06,C
6453,356,2025-01-15,A
6221,37,2024-09-14,A
4448,106,2024-09-23,D
6571,493,2023-12-16,A
3673,519,2023-10-23,B
1811,84,2023-06-14,B
6325,280,2023-11-28,A
556,103,2024-10-29,B
2005,11,2024-12-21,F
558,261,2024-09-25,C
5559,110,2023-10-01,F
237,479,2023-10-17,F
548,40,2023-09-21,D
5977,426,2024-12-03,A
4056,121,2025-01-29,A
4632,635,2023-09-28,C
8839,927,2023-10-31,B
2817,172,2023-03-26,B
2881,591,2023-10-29,F
50,914,2024-08-15,C
697,427,2024-08-10,C
417,406,2025-02-15,C
5006,625,2024-05-23,B
9180,595,2023-04-06,D
1358,555,2023-04-19,C
3576,364,2023-04-10,D
4991,111,2023-06-19,F
5361,106,2024-06-22,A
854,622,2023-05-03,A
1864,343,2025-01-10,C
1374,579,2023-08-07,F
6833,608,2024-11-20,B
7557,88,2023-11-08,D
4508,942,2024-12-06,B
9389,23,2023-10-21,C
3647,66,2024-02-27,A
637,826,2023-05-11,A
5652,331,2023-12-21,D
413,98,2023-06-11,F
7839,413,2023-03-19,B
9687,345,2023-05-19,C
6919,113,2023-11-30,A
2132,999,2023-05-07,B
3728,214,2024-11-24,C
4739,222,2023-08-10,D
2805,725,2023-09-24,B
547,46,2024-05-09,F
6077,810,2025-01-08,C
4608,353,2024-01-13,D
1793,751,2024-01-22,F
9240,144,2024-11-09,C
6645,390,2024-09-13,C
6335,950,2024-06-01,D
9008,942,2024-10-09,A
285,380,2023-04-28,A
4942,737,2023-08-30,A
5019,231,2023-12-26,A
5129,962,2024-06-13,D
1444,721,2023-04-08,B
7698,494,2024-08-23,C
6337,97,2023-10-13,F
8391,759,2023-09-22,D
7811,149,2024-01-26,C
7083,790,2024-03-23,F
4685,849,2023-11-25,D
3451,111,2023-10-10,F
8581,591,2024-10-01,D
1485,23,2023-09-30,C
8588,803,2024-09-12,A
3402,572,2024-01-07,A
6159,685,2023-06-16,F
8088,793,2023-02-26,A
9123,812,2025-01-27,B
5952,1,2023-04-28,C
9471,760,2023-03-27,B
1074,387,2023-10-04,F
8356,844,2023-10-13,D
992,127,2024-12-10,A
336,698,2023-08-02,C
6843,447,2024-09-26,F
7872,515,2024-02-01,D
8554,950,2023-11-18,C
7528,143,2024-05-23,C
9021,355,2025-02-14,B
944,775,2024-01-27,B
3924,624,2024-12-04,C
4588,966,2024-11-10,D
8125,147,2023-05-01,F
5271,614,2024-11-01,B
6915,343,2024-07-09,F
3082,817,2024-03-17,B
1583,219,2024-02-02,C
643,293,2023-12-08,B
865,909,2025-01-12,D
9183,464,2024-10-01,F
9991,35,2024-01-20,C
8813,282,2024-12-05,B
3794,7,2024-02-14,A
1076,44,2024-02-16,F
1541,64,2023-11-20,B
9570,429,2024-03-11,A
3660,748,2024-12-26,D
4062,46,2024-04-12,A
8369,366,2024-03-21,A
9846,724,2024-12-05,F
2202,1000,2024-03-11,A
983,166,2024-03-02,D
6431,363,2024-11-17,A
1245,891,2023-09-04,A
4314,510,2025-01-29,A
6903,470,2023-11-28,B
9663,243,2024-02-12,D
2741,136,2024-10-07,A
8884,161,2023-08-18,D
9889,432,2023-06-12,C
7631,856,2023-07-17,B
6866,214,2024-01-03,A
6661,411,2023-08-25,C
2217,469,2024-06-12,F
6557,595,2024-02-25,C
2970,226,2023-09-18,A
8352,6,2024-03-11,D
1337,816,2023-04-29,C
219,706,2023-11-23,C
6620,376,2025-02-09,A
3996,600,2023-04-10,B
603,103,2024-12-30,A
5191,724,2023-08-13,F
1509,668,2023-10-28,A
1256,607,2024-04-07,D
3086,596,2024-10-27,C
5376,325,2024-05-28,C
8373,500,2024-11-20,A
5769,167,2023-06-25,C
9019,35,2024-05-15,C
5495,994,2023-03-12,B
9654,144,2024-11-01,B
3252,758,2024-11-30,D
4057,685,2025-02-10,B
7244,62,2024-01-17,D
7602,530,2024-10-31,C
224,981,2024-01-25,A
4496,763,2023-03-05,C
7125,371,2023-11-06,D
1753,374,2023-10-02,D
7803,905,2024-08-20,B
